id	protected_class	xml_blob
4717766514	0	<record><id>4717766514</id><protected_class>0</protected_class></record>
7790319279	1	<record><id>7790319279</id><protected_class>1</protected_class></record>
4739520366	0	<record><id>4739520366</id><protected_class>0</protected_class></record>
5630913235	1	<record><id>5630913235</id><protected_class>1</protected_class></record>
7917165474	0	<record><id>7917165474</id><protected_class>0</protected_class></record>
5239516170	0	<record><id>5239516170</id><protected_class>0</protected_class></record>
5686642942	1	<record><id>5686642942</id><protected_class>1</protected_class></record>
9591299912	0	<record><id>9591299912</id><protected_class>0</protected_class></record>
9624664869	0	<record><id>9624664869</id><protected_class>0</protected_class></record>
1410852494	0	<record><id>1410852494</id><protected_class>0</protected_class></record>
7535662214	0	<record><id>7535662214</id><protected_class>0</protected_class></record>
6369836433	0	<record><id>6369836433</id><protected_class>0</protected_class></record>
2424113116	0	<record><id>2424113116</id><protected_class>0</protected_class></record>
5701742751	0	<record><id>5701742751</id><protected_class>0</protected_class></record>
4444843025	0	<record><id>4444843025</id><protected_class>0</protected_class></record>
6538083590	0	<record><id>6538083590</id><protected_class>0</protected_class></record>
2234382483	0	<record><id>2234382483</id><protected_class>0</protected_class></record>
4061064658	0	<record><id>4061064658</id><protected_class>0</protected_class></record>
6901784582	0	<record><id>6901784582</id><protected_class>0</protected_class></record>
1582222954	0	<record><id>1582222954</id><protected_class>0</protected_class></record>
5116150827	0	<record><id>5116150827</id><protected_class>0</protected_class></record>
7015580188	0	<record><id>7015580188</id><protected_class>0</protected_class></record>
3058697826	1	<record><id>3058697826</id><protected_class>1</protected_class></record>
2959925809	0	<record><id>2959925809</id><protected_class>0</protected_class></record>
3249462477	1	<record><id>3249462477</id><protected_class>1</protected_class></record>
6937103533	1	<record><id>6937103533</id><protected_class>1</protected_class></record>
8993337959	0	<record><id>8993337959</id><protected_class>0</protected_class></record>
9747545174	0	<record><id>9747545174</id><protected_class>0</protected_class></record>
5826177961	0	<record><id>5826177961</id><protected_class>0</protected_class></record>
4500578668	1	<record><id>4500578668</id><protected_class>1</protected_class></record>
9713497332	0	<record><id>9713497332</id><protected_class>0</protected_class></record>
6308655789	0	<record><id>6308655789</id><protected_class>0</protected_class></record>
4194781848	1	<record><id>4194781848</id><protected_class>1</protected_class></record>
8685171374	1	<record><id>8685171374</id><protected_class>1</protected_class></record>
4370402207	0	<record><id>4370402207</id><protected_class>0</protected_class></record>
8240828673	0	<record><id>8240828673</id><protected_class>0</protected_class></record>
1225052760	0	<record><id>1225052760</id><protected_class>0</protected_class></record>
3997310192	1	<record><id>3997310192</id><protected_class>1</protected_class></record>
6885367436	0	<record><id>6885367436</id><protected_class>0</protected_class></record>
5881461752	0	<record><id>5881461752</id><protected_class>0</protected_class></record>
1890655623	0	<record><id>1890655623</id><protected_class>0</protected_class></record>
6554105315	1	<record><id>6554105315</id><protected_class>1</protected_class></record>
5133983860	1	<record><id>5133983860</id><protected_class>1</protected_class></record>
9550224936	0	<record><id>9550224936</id><protected_class>0</protected_class></record>
9504449787	0	<record><id>9504449787</id><protected_class>0</protected_class></record>
8650145828	0	<record><id>8650145828</id><protected_class>0</protected_class></record>
6429330715	0	<record><id>6429330715</id><protected_class>0</protected_class></record>
8283744416	0	<record><id>8283744416</id><protected_class>0</protected_class></record>
7621430981	0	<record><id>7621430981</id><protected_class>0</protected_class></record>
1670741088	0	<record><id>1670741088</id><protected_class>0</protected_class></record>
1793934679	0	<record><id>1793934679</id><protected_class>0</protected_class></record>
5634827261	0	<record><id>5634827261</id><protected_class>0</protected_class></record>
3836662021	0	<record><id>3836662021</id><protected_class>0</protected_class></record>
7884190103	0	<record><id>7884190103</id><protected_class>0</protected_class></record>
3942914249	0	<record><id>3942914249</id><protected_class>0</protected_class></record>
8861629959	1	<record><id>8861629959</id><protected_class>1</protected_class></record>
2693905353	1	<record><id>2693905353</id><protected_class>1</protected_class></record>
8192510976	0	<record><id>8192510976</id><protected_class>0</protected_class></record>
7704752306	0	<record><id>7704752306</id><protected_class>0</protected_class></record>
8871488659	1	<record><id>8871488659</id><protected_class>1</protected_class></record>
7434238214	0	<record><id>7434238214</id><protected_class>0</protected_class></record>
4019338697	0	<record><id>4019338697</id><protected_class>0</protected_class></record>
1533178902	0	<record><id>1533178902</id><protected_class>0</protected_class></record>
6547972006	0	<record><id>6547972006</id><protected_class>0</protected_class></record>
1740457698	0	<record><id>1740457698</id><protected_class>0</protected_class></record>
2145208842	0	<record><id>2145208842</id><protected_class>0</protected_class></record>
3841597797	0	<record><id>3841597797</id><protected_class>0</protected_class></record>
1082681679	0	<record><id>1082681679</id><protected_class>0</protected_class></record>
8236074822	0	<record><id>8236074822</id><protected_class>0</protected_class></record>
2553067703	0	<record><id>2553067703</id><protected_class>0</protected_class></record>
2644234301	0	<record><id>2644234301</id><protected_class>0</protected_class></record>
1486530118	0	<record><id>1486530118</id><protected_class>0</protected_class></record>
4696293335	0	<record><id>4696293335</id><protected_class>0</protected_class></record>
3187143987	0	<record><id>3187143987</id><protected_class>0</protected_class></record>
3621632358	0	<record><id>3621632358</id><protected_class>0</protected_class></record>
3851187848	1	<record><id>3851187848</id><protected_class>1</protected_class></record>
4996171191	1	<record><id>4996171191</id><protected_class>1</protected_class></record>
1578030095	0	<record><id>1578030095</id><protected_class>0</protected_class></record>
8885124313	0	<record><id>8885124313</id><protected_class>0</protected_class></record>
9421604249	0	<record><id>9421604249</id><protected_class>0</protected_class></record>
3487188940	0	<record><id>3487188940</id><protected_class>0</protected_class></record>
1537710557	0	<record><id>1537710557</id><protected_class>0</protected_class></record>
2089821801	0	<record><id>2089821801</id><protected_class>0</protected_class></record>
5928242052	0	<record><id>5928242052</id><protected_class>0</protected_class></record>
2995088528	0	<record><id>2995088528</id><protected_class>0</protected_class></record>
5150940949	0	<record><id>5150940949</id><protected_class>0</protected_class></record>
2017501678	0	<record><id>2017501678</id><protected_class>0</protected_class></record>
3792005433	0	<record><id>3792005433</id><protected_class>0</protected_class></record>
2421946904	0	<record><id>2421946904</id><protected_class>0</protected_class></record>
7704705452	0	<record><id>7704705452</id><protected_class>0</protected_class></record>
8718909706	1	<record><id>8718909706</id><protected_class>1</protected_class></record>
3499581558	1	<record><id>3499581558</id><protected_class>1</protected_class></record>
5664590167	0	<record><id>5664590167</id><protected_class>0</protected_class></record>
9229098680	0	<record><id>9229098680</id><protected_class>0</protected_class></record>
6284811844	1	<record><id>6284811844</id><protected_class>1</protected_class></record>
4799368723	0	<record><id>4799368723</id><protected_class>0</protected_class></record>
1596378223	0	<record><id>1596378223</id><protected_class>0</protected_class></record>
4927006924	0	<record><id>4927006924</id><protected_class>0</protected_class></record>
6500736742	0	<record><id>6500736742</id><protected_class>0</protected_class></record>
1132613799	1	<record><id>1132613799</id><protected_class>1</protected_class></record>
7972330069	0	<record><id>7972330069</id><protected_class>0</protected_class></record>
8627839192	0	<record><id>8627839192</id><protected_class>0</protected_class></record>
9153130931	0	<record><id>9153130931</id><protected_class>0</protected_class></record>
8259970356	0	<record><id>8259970356</id><protected_class>0</protected_class></record>
1457770227	0	<record><id>1457770227</id><protected_class>0</protected_class></record>
2003446046	1	<record><id>2003446046</id><protected_class>1</protected_class></record>
8551846378	1	<record><id>8551846378</id><protected_class>1</protected_class></record>
